@relation PaleoTrain

@attribute a0 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute label {Line,Arc,Ellipse,Circle,Curve,Helix,Spiral,Complex,Polyline}

@data
0.14751,0.035143,0.149001,4.06101,1.435065,0.474726,0.374334,120.332872,1.435065,0.230038,6.545711,0.030928,0.921046,0.551208,1,0.072162,16.986774,217.987545,36.871965,11.977945,0.07204,57.428916,12586.651109,0.058634,0.059408,5,0.854013,0.8,0.273037,0.394263,0.589433,0,0,0,0,2,2,0.5,3,0.786125,0.823023,0.774739,0.637628,0.42539,0.541123,0.445356,0.698458,0.724138,0.663731,0.885496,0,14.506404,1.419252,0.833363,0.845997,0.94706,0.80121,0.738103,0.885692,0.749293,0.935201,0.704597,0.525,-0.707107,0.707107,143.22011,0.626743,103.484298,0.99532,0.096633,232.31056,-2.356194,13.958109,17.298047,0.158655,9.103823,-0.010142,2.244887,1.622053,0.722554,9744,9.184407,-0.168805,5.448075,-1.841022,Arc
0.305824,0.019952,0.118167,2.694697,1.376671,0.72912,0.702257,170.293864,1.376671,0.088144,4.417812,0.069581,0.988015,0.551208,1,-0.057498,56.956637,236.000398,39.434419,9.858107,0.263138,90.25851,30989.715616,0.068603,0.057953,4,1.023855,0.75,0.111455,0.53151,1.67486,0,0,0,0,2,2,0.5,3,0.498352,0.742202,0.84428,0.626626,0.335008,0.672232,0.498932,0.796219,0.884354,0.42737,0.885542,0,18.675352,1.65834,0.761242,0.852572,0.978043,0.833852,0.724825,0.952161,0.811785,0.973537,0.603013,0.884354,0,1,196.237101,0.724103,172.072659,0.743872,0.668322,252.753114,-0.785398,12.0782,15.351631,0.061295,10.507403,-0.003107,1.468874,1.287999,0.876861,19110,9.857967,-0.065026,5.532413,-2.792058,Arc
0.202618,0.03253,0.125136,3.76186,1.366195,0.516585,1.074374,136.473441,1.366195,0.325323,10.000789,0.072633,0.980673,0.625,1,0.070985,24.564753,228.398737,40.007533,11.782469,0.136451,65.453698,14821.998835,0.060737,0.07095,5,1.100348,0.8,0.168548,0.441933,0.928873,0,0,0,0,2,2,0.5,3,0.682791,0.828407,0.760918,0.630349,0.359715,0.526829,0.436429,0.692361,0.746154,0.56304,0.62987,0,15.034276,1.466763,0.792478,0.847096,0.934811,0.791874,0.692541,0.873893,0.740271,0.934834,0.681773,0.860927,-0.707107,-0.707107,162.200493,0.929761,117.046999,0.341743,0.939793,242.745658,-5.497787,10.443101,6.771147,0.144363,8.408657,-0.022648,2.073916,1.496578,0.721619,12610,9.442245,-0.526452,5.492014,-1.935423,Arc
0.177673,0.032154,0.129066,2.857517,1.403405,0.540281,0.272788,174.450566,1.403405,0.325323,10.117519,0.059755,0.977075,0.625,1,0.05156,26.87134,290.093805,48.487712,14.801658,0.167909,85.981323,25123.355788,0.063544,0.070655,5,1.389495,0.6,0.191719,0.460203,1.000575,0,0,0,0,2,2,0.5,3,0.714154,0.840125,0.782166,0.657117,0.386528,0.541239,0.454709,0.691975,0.658824,0.534381,0.909091,0,15.438404,1.496527,0.812366,0.857898,0.948501,0.813717,0.7144,0.879406,0.754441,0.927154,0.668214,0.57732,-0.447214,0.894427,203.577995,0.582553,156.732256,0.976187,0.21693,303.879111,-5.819538,11.179794,7.898694,0.202845,9.14535,-0.019151,1.938842,1.492691,0.769888,19040,9.854297,-0.520541,5.71663,-1.595313,Arc
0.149354,0.008557,0.228985,3.139954,1.423422,0.536798,0.354897,181.298097,1.423422,0.062327,7.284043,0.024444,0.931602,0.5,1,0.084801,24.893611,324.021145,49.456692,7.36983,0.138103,90.292636,31268.858692,0.052227,0.073465,4,1.052248,0.75,0.245186,0.462653,0.627403,0,0,0,0,2,2,0.5,3,0.784034,0.842873,0.811957,0.684377,0.455111,0.580474,0.489266,0.714907,0.636872,0.587264,0.94709,0,15.462849,1.503352,0.848777,0.871492,0.965353,0.841297,0.772112,0.909676,0.792776,0.942325,0.66518,0.527778,0,1,213.300258,0.574999,173.933895,0.994631,0.103488,329.69524,-2.356194,12.570555,14.995597,0.210399,7.858166,-0.007147,1.89552,1.545686,0.815442,20764,9.940976,-0.187438,5.798169,-1.558751,Arc
0.177257,0.01775,0.118804,3.22616,1.440127,0.558792,0.49344,135.118467,1.440127,0.101311,5.707597,0,0.90013,0.5,1,0.093789,21.633216,214.420679,34.887132,7.172167,0.011554,65.065816,14460.765854,0.058388,0.088359,4,1.291996,0.75,0.238213,0.467964,1.004824,0,0,0,0,1,1,0,2,0.691148,0.815856,0.804417,0.656289,0.395737,0.57258,0.467143,0.711794,0.677419,0.507261,0.939394,0,16.13578,1.511517,0.81929,0.857233,0.958387,0.821561,0.735731,0.898011,0.769804,0.937002,0.661587,0.583333,-0.707107,0.707107,150.33629,0.600917,119.816526,0.968147,0.250383,223.684852,-8.63938,9.631169,9.04725,0.184481,9.631169,-0.038623,1.866895,1.487897,0.79699,10540,9.262933,-0.897023,5.410238,-1.690208,Arc
0.120854,0.02009,0.194006,3.067981,1.444255,0.479855,-0.500161,98.005102,1.444255,0.052213,2.598993,0.013245,0.969171,0.573792,1,0.106737,10.60939,169.839738,29.87953,7.837408,0.006025,46.512988,7493.223462,0.075445,0.079983,4,0.987289,1,0.258889,0.421276,0.713378,0,0,0,0,2,2,0.5,3,0.812414,0.849312,0.791821,0.672503,0.42694,0.52552,0.446331,0.663686,0.703297,0.618532,0.90099,0,14.764826,1.409244,0.852613,0.860355,0.956436,0.822874,0.741166,0.869288,0.747896,0.908883,0.709601,0.528926,-0.707107,0.707107,111.251966,0.612935,81.394103,0.995158,-0.098287,184.804897,-6.283185,8.599669,5.511135,0.172463,7.814271,-0.033999,2.270495,1.661138,0.731619,5824,8.669743,-0.730631,5.219301,-1.757572,Arc
0.166349,0.021399,0.118581,3.761108,1.416432,0.533086,0.424561,160.224842,1.416432,0.143275,6.695411,0.031621,0.97152,0.625,1,0.074663,23.216947,268.623217,44.732053,10.168823,0.140092,77.74976,21274.466752,0.052705,0.061638,5,0.762618,1,0.215208,0.448548,0.860775,0,0,0,0,2,2,0.5,3,0.755807,0.836414,0.78323,0.655105,0.416085,0.550517,0.460461,0.70288,0.644737,0.545406,0.932515,0,15.427927,1.503057,0.833535,0.858325,0.948277,0.81393,0.743884,0.892445,0.766008,0.941122,0.665311,0.553672,-0.707107,-0.707107,182.496575,0.586483,143.199162,0.984643,0.174582,275.692108,-4.248741,6.682339,2.413318,0.198915,5.896941,-0.015411,1.925235,1.51067,0.784668,15352,9.639001,-0.635816,5.619285,-1.614876,Arc
0.148,0.012854,0.110524,4.568696,1.4026,0.438904,0.439483,148.070929,1.4026,0.077395,6.020905,0.031621,0.977731,0.656416,1,0.09531,21.805508,296.621257,45.215672,8.921327,0.023781,72.662501,21245.464907,0.053736,0.08446,4,1.212005,0.5,0.26554,0.361541,0.337206,0,0,0,0,2,2,0.5,3,0.812914,0.835995,0.779223,0.651427,0.447789,0.550844,0.460503,0.706915,0.756944,0.7316,0.911392,0,14.250227,1.437558,0.842708,0.852456,0.951002,0.810688,0.758159,0.89967,0.766929,0.946023,0.695624,0.516588,-0.707107,-0.707107,178.807159,0.634553,130.061524,0.999527,0.030755,293.068129,-4.20529,4.307765,0.996701,0.150845,4.307765,-0.014349,2.253304,1.639018,0.727384,15264,9.633252,-0.976212,5.680405,-1.8915,Arc
0.229669,0.020787,0.122259,4.834155,1.337283,0.490756,0.536247,123.308556,1.337283,0.134753,6.48257,0.089078,0.930532,0.718584,1,0.121247,26.784024,218.069169,34.226173,6.286215,0.20486,59.096964,12128.682503,0.053824,0.085599,4,0.903182,1,0.145189,0.424386,0.794442,0,0,0,0,2,2,0.5,3,0.658365,0.831898,0.765918,0.637165,0.357325,0.542746,0.45151,0.708622,0.8,0.559059,0.871212,0,15.146108,1.489472,0.78456,0.851181,0.938994,0.799254,0.699322,0.891356,0.758705,0.949266,0.671379,0.652482,-0.5547,-0.83205,147.271857,0.674741,107.01869,0.915728,0.401799,217.55992,-4.514993,5.020782,1.493643,0.110657,5.020782,-0.020753,2.032915,1.477267,0.726674,10580,9.266721,-0.899261,5.382474,-2.201318,Arc
0.275056,0.024125,0.146576,3.041839,1.319953,0.492118,0.900986,190.065778,1.319953,0.143275,5.938956,0.111315,0.967369,0.801208,1,-0.050674,56.291014,350.087862,52.797637,16.086841,0.254431,90.562544,33307.835492,0.061728,0.071909,4,1.642159,0.5,0.169567,0.397851,0.57478,0,0,0,0,2,2,0.5,3,0.620213,0.793363,0.796071,0.631573,0.37634,0.606792,0.481407,0.762234,0.97093,0.648373,0.847291,0,15.186716,1.485757,0.767176,0.847803,0.957961,0.812162,0.708524,0.923548,0.782987,0.964078,0.673058,0.710638,-0.83205,-0.5547,238.304427,0.776496,173.00289,0.803455,0.595366,343.766333,5.055413,6.402224,1.57675,0.008902,4.821327,0.014706,1.987055,1.442551,0.725974,28390,10.253792,0.789634,5.839962,-4.721497,Arc
0.281185,0.05115,0.164262,4.085381,1.519896,0.942811,-0.520651,164.842349,1.519896,0.325323,6.360112,0,0.898147,0.176208,1,0.022813,46.138806,181.360053,19.840646,7.120955,0.219355,131.734224,69738.986583,0.048574,0.056238,2,2.067334,0,0.124901,0.662793,4.774011,0,0,0,0,1,1,0,2,0.283631,0.680735,0.895401,0.609531,0.208327,0.7345,0.5,0.820303,0.609589,0.185176,1,0,34.674033,1.88541,0.760593,0.882005,0.995746,0.878253,0.751783,0.988416,0.871788,0.992639,0.530389,0.978022,0.447214,-0.894427,170.988304,0.54744,170.988304,0.85386,-0.520503,187.76182,-0.909753,8.8387,3.272328,0.237958,6.984109,-0.004845,1.098097,1.098097,1,12994,9.472243,-0.102928,5.235174,-1.435662,Arc
0.25349,0.028393,0.172541,3.055821,1.236979,0.251976,1.59207,188.042548,1.236979,0.325323,11.458003,0.190805,0.899352,0.625,1,0.035533,47.300893,439.533305,66.710165,28.721529,0.242535,88.38476,31303.70898,0.076332,0.063025,6,1.921557,0.5,0.23326,0.218049,0.11456,0,0,0,0,2,2,0.5,3,0.730155,0.80719,0.686144,0.553848,0.33882,0.464039,0.374567,0.6763,0.898936,0.936345,0.667984,0,13.122514,1.234474,0.772752,0.813208,0.919249,0.747541,0.662972,0.857935,0.69768,0.933301,0.810062,0.612378,-1,0,252.794383,0.838569,110.751975,0.767481,0.641072,443.752447,-5.497787,13.842989,6.717748,0.053171,12.272193,-0.012389,4.006723,1.755389,0.438111,31772,10.366341,-0.397153,6.095267,-2.93424,Arc
0.259484,0.29615,0.415441,2.604651,1.313628,0.465789,0.896055,32.015621,1.313628,0.785398,2.652028,0.102852,0.898416,0.625,1,0.062474,8.950647,63.142136,8.355798,11.08457,0.07437,15.289584,923.271321,0.101454,0.042055,4,0.761166,1,0.198469,0.395858,0.597177,0,0,0,0,2,2,0.5,3,0.630291,0.774613,0.848898,0.657568,0.382937,0.607555,0.47062,0.715698,0.964286,0.630033,0.875,0,15.629962,1.366756,0.784545,0.847182,0.974133,0.825268,0.71885,0.916264,0.776243,0.940595,0.731659,0.72973,0,-1,38.897301,0.767218,29.410882,0.816024,0.578017,60.85034,-3.926991,25.274638,26.863189,0.01818,14.600815,-0.064535,2.068974,1.564385,0.756116,756,6.628041,-0.155373,4.108417,-4.007443,Arc
0.166474,0.017451,0.135921,3.130568,1.509842,0.731426,0.107183,158.911925,1.509842,0.101311,5.805278,0,0.857345,0.375,0.833333,0.055983,23.924957,217.813125,35.324001,9.03797,0.145621,79.369565,26130.998078,0.057951,0.050907,3,0.871342,1,0.380182,0.510256,1.477479,0,0,0,0,1,1,0,2,0.676188,0.718222,0.851634,0.611663,0.470737,0.696163,0.5,0.817444,0.45283,0.424648,0.987578,0,18.965518,1.694983,0.829352,0.84409,0.981831,0.828754,0.797851,0.962017,0.812029,0.979819,0.589976,0.537313,-0.707107,-0.707107,175.453698,0.422854,159.314155,0.998028,0.062769,224.972656,-3.60524,6.176658,2.742308,0.362544,5.39126,-0.016025,1.412132,1.282234,0.908013,11520,9.35184,-0.583688,5.415979,-1.014609,Arc
0.191685,0.035133,0.171766,2.61752,1.299076,0.12842,-0.761013,174,1.299076,0.109452,3.115405,0.117828,0.965416,1,1,-0.047122,30.668278,423.156144,70.435506,24.582097,0.288622,85.051864,16169.9965,0.111132,0.063878,7,1.399557,0.571429,0.177635,0.175782,0.239017,0,0,0,0,2,2,0.5,3,0.767128,0.81373,0.69466,0.565266,0.353711,0.461084,0.375198,0.663755,0.943396,0.814599,0.513699,0,13.140401,1.111906,0.793403,0.813216,0.927149,0.753972,0.685609,0.864137,0.70273,0.932037,0.899356,0.6,0,1,218.588655,0.814516,54.341513,0.220826,-0.975313,437.611161,6.283185,14.564675,9.276033,0.029118,10.547689,0.014358,8.052981,2.001985,0.248602,23850,10.079539,0.431399,6.081331,-3.536399,Arc
0.160457,0.046989,0.161483,2.970879,1.502912,0.701707,0.121492,173.277235,1.502912,0.143891,3.062259,0,0.909199,0.426208,1,0.029739,25.248998,248.461826,40.515574,18.768447,0.033924,88.264284,31012.09293,0.046825,0.043559,5,0.950831,0.8,0.320536,0.470747,1.393612,0,0,0,0,2,2,0.5,3,0.718001,0.76075,0.833737,0.634266,0.471903,0.657246,0.5,0.788313,0.465517,0.437609,1,0,18.115431,1.660324,0.839525,0.854118,0.975674,0.83334,0.796924,0.949255,0.810776,0.972923,0.602292,0.536424,0,-1,191.929675,0.435683,174.347354,0.998008,0.063092,255.352918,-2.819842,12.106907,7.600033,0.349715,10.072463,-0.011043,1.464622,1.33045,0.908392,14094,9.553504,-0.232912,5.542647,-1.050636,Arc
0.217735,0.217432,0.349938,3.636364,1.439908,0.581568,0.2783,29.12044,1.439908,0.785398,3.612152,0,0.692858,0.5,1,0.072704,5.772279,49.627417,6.709263,8.127898,0.055834,13.466587,841.659486,0.090205,0.049061,3,0.770652,1,0.361096,0.419186,0.776707,0,0,0,0,1,1,0,2,0.632813,0.68149,0.890653,0.606971,0.464286,0.733686,0.5,0.823762,0.571429,0.52,1,0,18.115706,1.444051,0.814369,0.833462,0.982046,0.818497,0.789734,0.969749,0.808249,0.987479,0.692496,0.516129,0,-1,33.837849,0.596199,28.861739,0.970143,0.242536,47.386971,-3.141593,7.853982,5.687523,0.189199,5.819538,-0.066297,1.641861,1.400413,0.852943,532,6.276643,-0.4,3.858347,-1.664956,Arc
0.153423,0.109922,0.236307,2.571429,1.368534,0.38296,-0.209023,67.468511,1.368534,0.785398,7.145032,0.063255,0.927163,0.625,1,0.052135,9.570274,129.249823,24.052107,18.776381,0.002061,31.785018,3690.244672,0.093958,0.077133,6,1.43785,0.833333,0.219717,0.346198,0.556705,0,0,0,0,1,1,0,2,0.785056,0.812744,0.744182,0.604829,0.398841,0.508042,0.412908,0.682685,0.772727,0.724198,0.795181,0,13.898965,1.297282,0.818998,0.82943,0.941994,0.781318,0.716103,0.874365,0.725224,0.928207,0.770843,0.536842,-1,0,83.408633,0.657889,49.497475,0.989949,-0.141421,144.031188,-5.497787,18.530905,12.284838,0.12751,14.260891,-0.038171,2.909869,1.726814,0.593433,3366,8.12148,-0.296682,4.97003,-2.059564,Arc
0.285353,0.034369,0.139182,5.639902,1.464706,0.884101,-0.552789,346.625158,1.464706,0.230038,6.693217,0,0.994949,0.375,0.928571,0.016871,101.011984,395.940513,50.710354,13.392757,0.251576,222.123983,199578.886896,0.031276,0.04759,3,2.369686,0.666667,0.173777,0.609523,3.259586,0,0,0,0,1,1,0,2,0.34301,0.677198,0.88936,0.602273,0.253256,0.738337,0.5,0.830189,0.667797,0.240628,0.989933,0,28.228207,1.848673,0.762331,0.864372,0.992654,0.858023,0.749912,0.983708,0.85029,0.990988,0.540929,0.965686,0,-1,355.562934,0.587223,350.051425,0.839877,-0.542777,403.419902,-2.158799,11.172039,5.718244,0.198176,9.137596,-0.005351,1.152459,1.134595,0.984499,58312,10.973563,-0.193232,5.999978,-1.618602,Arc
0.296206,0.01246,0.122205,4.864251,1.377575,0.736861,2.524855,231.682973,1.377575,0.077395,6.211587,0.051078,0.981383,0.507573,1,-0.060124,69.610806,313.198283,49.060009,7.665604,0.223877,125.319444,58877.19295,0.049648,0.080084,3,1.351901,0.666667,0.123094,0.515685,1.821964,0,0,0,0,2,2,0.5,3,0.473858,0.788648,0.841463,0.663618,0.300235,0.633598,0.499686,0.752971,0.763285,0.363181,0.940909,0,19.581498,1.711627,0.754637,0.868645,0.977439,0.849048,0.712124,0.943665,0.81971,0.965447,0.584239,0.827225,1,0,260.409293,0.651949,230.783448,-0.840615,0.541633,321.129646,-1.076855,8.70763,12.131502,0.133449,7.65598,-0.003353,1.391476,1.233173,0.886234,32706,10.395314,-0.123668,5.771845,-2.014038,Arc
0.311988,0.010756,0.102687,3.105029,1.34824,0.714272,-0.679305,273.775455,1.34824,0.03068,2.852249,0.089413,0.973627,0.582625,1,-0.076601,91.079899,381.540302,58.744088,6.391256,0.277098,143.006441,78936.384526,0.039585,0.067512,4,0.874619,0.75,0.123839,0.525887,1.574674,0,0,0,0,2,2,0.5,3,0.484091,0.764186,0.827116,0.63207,0.315293,0.65131,0.497721,0.787446,0.838298,0.39128,0.914397,0,19.084143,1.714062,0.756926,0.85849,0.973437,0.835685,0.717032,0.947295,0.813243,0.973145,0.583409,0.879464,0,1,302.200265,0.679909,271.400074,0.799558,-0.600589,373.025386,3.653982,3.820265,1.134114,0.105489,3.034866,0.009796,1.374448,1.234365,0.89808,44650,10.70661,0.956474,5.921646,-2.249146,Arc
0.289022,0.026626,0.101788,3.892761,1.45379,0.916759,-1.026286,293.436535,1.45379,0.325323,12.218272,0,0.972782,0.198792,1,0.022098,84.464994,321.062012,36.607992,7.525247,0.12177,227.332467,202034.841408,0.037295,0.058168,3,2.041601,0.666667,0.117791,0.647487,4.642226,0,0,0,0,1,1,0,2,0.300025,0.731087,0.858944,0.627963,0.205191,0.683913,0.5,0.796225,0.611765,0.189076,0.934132,0,32.289839,1.876117,0.755218,0.888374,0.989332,0.878897,0.739772,0.979548,0.870205,0.99011,0.533016,1,-1,0,298.933103,1.021771,294.336542,0.499428,-0.866355,327.515957,-2.819842,5.338417,2.07361,0.236373,5.338417,-0.00861,1.112726,1.095616,0.984623,39780,10.59112,-0.528217,5.791537,-1.442344,Arc
0.154991,0.011509,0.122172,4.611077,1.545309,0.742157,-0.011538,260.017307,1.545309,0.109452,9.510323,0,0.985266,0.402405,1,-0.059787,38.433084,350.353533,53.496912,7.220127,0.028099,134.096343,72680.522673,0.050037,0.04884,4,0.593155,1,0.389262,0.565295,1.621254,0,0,0,0,2,2,0.5,3,0.714223,0.723815,0.853883,0.618053,0.493374,0.690784,0.5,0.808992,0.388462,0.383263,1,0,19.843083,1.741255,0.844951,0.848071,0.982135,0.83292,0.814418,0.963863,0.817424,0.981395,0.574298,0.507538,0.316228,0.948683,275.050904,0.364303,257.095313,0.999629,0.027227,339.372062,2.356194,3.25845,0.57562,0.421096,3.25845,0.006943,1.320024,1.233852,0.934719,25186,10.134044,0.723103,5.827097,-0.864895,Arc
0.322707,0.00449,0.15955,3.060476,1.301466,0.568493,0.398381,342.848363,1.301466,0.015352,3.419305,0.148217,0.996201,0.551208,1,0.071405,122.996765,588.62568,89.836755,9.204368,0.00431,168.651361,114413.344149,0.056843,0.062673,4,0.888675,0.75,0.116591,0.436799,0.803139,0,0,0,0,2,2,0.5,3,0.569418,0.791194,0.830942,0.657437,0.358339,0.629307,0.497905,0.757342,0.864048,0.599867,0.791866,0,15.916769,1.549741,0.750628,0.858979,0.973119,0.835889,0.702102,0.935352,0.803448,0.961189,0.645269,0.814815,-0.707107,0.707107,436.687531,0.714091,334.629646,0.729164,0.684339,597.084111,-6.235602,6.519396,4.211538,0.071307,6.519396,-0.010443,1.784313,1.367303,0.766291,94380,11.455084,-0.956469,6.392058,-2.640754,Arc
0.23721,0.005826,0.072911,3.031421,1.364791,0.558134,-0.959761,264.939616,1.364791,0.030158,5.1765,0.076617,0.94792,0.589117,1,0.075621,59.990659,445.58546,70.519286,9.305251,0.101684,131.190637,63009.351236,0.051624,0.057704,5,0.587761,1,0.179388,0.409021,0.82734,0,0,0,0,1,1,0,2,0.635608,0.824425,0.79636,0.656538,0.36737,0.577982,0.476502,0.72578,0.78629,0.547488,0.665529,0,15.678861,1.557988,0.78354,0.859533,0.957322,0.822851,0.708272,0.903938,0.776965,0.944236,0.641854,0.928839,-0.980581,0.196116,315.482171,0.904471,248.696602,0.390033,-0.920801,444.94859,-3.733779,3.733779,0.558985,0.119073,3.733779,-0.008391,1.789122,1.410376,0.788306,48360,10.786428,-1,6.097959,-2.12802,Arc
0.158143,0.012339,0.112817,3.625152,1.641101,0.874048,-0.024818,282.086866,1.641101,0.054748,4.437012,0,0.931863,0.281416,0.875,-0.029124,37.284671,322.735997,39.278234,7.466488,0.021939,177.040114,128769.073301,0.062109,0.054015,2,1.616117,0.5,0.471625,0.656921,3.115611,0,0,0,0,2,2,0.5,3,0.618503,0.646418,0.88981,0.575189,0.478408,0.773493,0.5,0.869279,0.258865,0.247534,1,0,28.64004,1.871097,0.850522,0.857983,0.993159,0.852113,0.8409,0.988687,0.848277,0.995497,0.534446,0.52518,0.5547,0.83205,286.434984,0.243285,278.016187,0.999942,-0.010791,316.126085,1.768192,3.18944,0.474219,0.542113,3.18944,0.005593,1.137078,1.103657,0.970608,19182,9.861728,0.554389,5.756141,-0.612281,Arc
0.155223,0.00992,0.083425,3.964461,1.607885,0.839364,0.038815,412.310563,1.607885,0.063531,6.404239,0,0.845721,0.313427,1,0.028281,55.313956,492.213861,68.762434,10.639394,0.037157,239.609773,230960.150449,0.043005,0.047732,3,1.14139,0.666667,0.415729,0.607096,2.580267,0,0,0,0,1,1,0,2,0.669351,0.696646,0.881113,0.613824,0.480409,0.717725,0.5,0.814566,0.296386,0.284608,0.995204,0,24.417514,1.819962,0.848871,0.856406,0.991156,0.848832,0.829742,0.977466,0.837107,0.986187,0.549462,0.518987,-0.894427,0.447214,425.131744,0.276361,407.019656,0.999952,0.009828,491.528686,-4.46741,7.217476,5.663932,0.509037,6.753829,-0.009089,1.207629,1.15618,0.957397,47444,10.767305,-0.618971,6.19752,-0.675234,Arc
0.1464,0.025556,0.101181,2.335077,1.524727,0.799596,1.366155,54.129474,1.524727,0.088144,3.449103,0,0.846723,0.301208,1,-0.143702,7.220978,67.580371,13.213774,3.708265,0.208386,28.697317,3077.940405,0.113288,0.084256,3,0.853752,1,0.312364,0.576065,2.209737,0,0,0,0,1,1,0,2,0.717391,0.748943,0.838384,0.627902,0.476651,0.664422,0.497614,0.792503,0.425926,0.403545,0.522727,0,19.143295,1.683431,0.84806,0.856885,0.971632,0.832576,0.803248,0.94716,0.811606,0.974813,0.594025,1,-1,0,54.781384,1.19707,51.156622,-0.078191,0.996938,69.563016,2.530867,3.174368,1.313603,0.411671,1.969319,0.036382,1.359805,1.269829,0.933832,1020,6.927558,0.797282,4.242233,-0.88753,Arc
0.196593,0.005166,0.15064,2.310132,1.524425,0.757158,-0.156805,256.142538,1.524425,0.026285,5.088384,0,0.977419,0.365649,1,0.065976,42.968778,338.088539,52.422003,6.250064,0.078392,135.712695,72692.724824,0.045032,0.071185,3,0.935562,0.666667,0.324999,0.553216,1.82169,0,0,0,0,1,1,0,2,0.584091,0.737925,0.857892,0.63306,0.395603,0.677297,0.499794,0.789489,0.474308,0.36642,0.988281,0,20.241079,1.734029,0.803099,0.856048,0.982502,0.841069,0.76957,0.958251,0.820309,0.975317,0.576692,0.615385,-0.707107,-0.707107,277.308492,0.44752,254.025589,0.97628,-0.216514,333.562857,-3.463343,6.078946,5.570974,0.337878,4.829901,-0.010383,1.313107,1.202858,0.91604,30000,10.308953,-0.569728,5.809831,-1.08507,Arc
0.353363,0.011408,0.098142,2.846684,1.432366,0.885638,2.340732,274.390233,1.432366,0.044923,3.937845,0,0.974057,0.281416,1,-0.027754,103.72043,312.189657,40.294777,8.518815,0.07721,189.769761,139586.45245,0.036235,0.050191,3,1.280684,0.666667,0.084395,0.597068,3.703106,0,0,0,0,2,2,0.5,3,0.314026,0.73071,0.863404,0.630899,0.214877,0.684266,0.5,0.79252,0.9801,0.220356,0.980488,0,28.527255,1.857699,0.748223,0.878109,0.991151,0.870339,0.731692,0.977907,0.858709,0.986637,0.5383,0.985,0,-1,281.442712,0.775348,276.486889,-0.712511,0.701661,319.646977,3.360262,5.246141,3.193443,0.01005,3.675345,0.010512,1.156102,1.135744,0.982391,39597,10.586509,0.640521,5.767217,-4.600191,Arc
0.319904,0.014027,0.10218,3.978239,1.431061,0.87461,2.182324,306.556683,1.431061,0.088549,6.312822,0.004566,0.993559,0.368085,1,-0.03193,99.487577,347.176877,43.190646,6.850071,0.313917,216.726439,179430.491812,0.0445,0.043894,3,0.804162,1,0.096763,0.619255,3.89661,0,0,0,0,2,2,0.5,3,0.306648,0.751105,0.879554,0.660637,0.204132,0.665686,0.5,0.756845,0.742063,0.203954,0.925743,0,29.651419,1.839573,0.745538,0.885114,0.991952,0.877991,0.727608,0.975951,0.863828,0.983869,0.543604,0.976744,0.707107,-0.707107,315.601014,0.92476,303.644529,-0.586212,0.810158,354.872207,4.20529,5.902195,2.154619,0.139362,3.425377,0.01185,1.168709,1.124433,0.962115,47880,10.776453,0.712496,5.871758,-1.970679,Arc
